do_jump_id,command,command_name,latitude,longitude,altitude_m,speed_mps,spray_on
338,16,WAYPOINT_TURN,54.1745825514,12.316270595,10.0,3.5,False
339,16,WAYPOINT_SPRAY,54.174579129,12.3161171072,10.0,3.5,False
340,16,WAYPOINT_TURN,54.1745751056,12.3159366775,10.0,3.5,False
341,16,WAYPOINT_SPRAY,54.1745728928,12.3158374498,10.0,3.5,False
342,16,WAYPOINT_TURN,54.1745615627,12.3158736543,10.0,3.5,False
343,16,WAYPOINT_SPRAY,54.1745626805,12.3159237791,10.0,3.5,False
344,16,WAYPOINT_TURN,54.1745670937,12.3161216902,10.0,3.5,False
345,16,WAYPOINT_SPRAY,54.1745705421,12.3162763476,10.0,3.5,False
346,16,WAYPOINT_TURN,54.1745585329,12.3162821001,10.0,3.5,False
347,16,WAYPOINT_SPRAY,54.1745550583,12.3161262731,10.0,3.5,False
348,16,WAYPOINT_TURN,54.174543023,12.316130856,10.0,3.5,False
349,16,WAYPOINT_SPRAY,54.1745465236,12.3162878526,10.0,3.5,False
350,16,WAYPOINT_TURN,54.1745345144,12.3162936051,10.0,3.5,False
351,16,WAYPOINT_SPRAY,54.1745309877,12.316135439,10.0,3.5,False
352,16,WAYPOINT_TURN,54.1745189523,12.3161400219,10.0,3.5,False
353,16,WAYPOINT_SPRAY,54.1745225051,12.3162993576,10.0,3.5,False
354,16,WAYPOINT_TURN,54.1745102024,12.3162919507,10.0,3.5,False
355,16,WAYPOINT_SPRAY,54.174506917,12.3161446049,10.0,3.5,False
356,16,WAYPOINT_TURN,54.1744948817,12.3161491878,10.0,3.5,False
357,16,WAYPOINT_SPRAY,54.1744978465,12.316282154,10.0,3.5,False
358,16,WAYPOINT_TURN,54.1744851419,12.3162567218,10.0,3.5,False
359,16,WAYPOINT_SPRAY,54.1744834591,12.316181253,10.0,3.5,False
360,16,WAYPOINT_TRANSIT,54.1735394578,12.3152926525,10.0,3.5,False
361,16,WAYPOINT_SPRAY,54.173540074,12.3153202761,10.0,3.5,False
362,16,WAYPOINT_TURN,54.1735286298,12.3153513617,10.0,3.5,False
363,16,WAYPOINT_SPRAY,54.1735255936,12.3152152401,10.0,3.5,False
364,16,WAYPOINT_TURN,54.1735129206,12.3151912346,10.0,3.5,False
365,16,WAYPOINT_SPRAY,54.1735170124,12.3153746813,10.0,3.5,False
366,16,WAYPOINT_TURN,54.1735049154,12.3153764997,10.0,3.5,False
367,16,WAYPOINT_SPRAY,54.1735002476,12.315167229,10.0,3.5,False
368,16,WAYPOINT_TURN,54.1734877805,12.3151524556,10.0,3.5,False
369,16,WAYPOINT_SPRAY,54.1734928185,12.3153783181,10.0,3.5,False
370,16,WAYPOINT_TURN,54.1734807215,12.3153801364,10.0,3.5,False
371,16,WAYPOINT_SPRAY,54.1734756029,12.3151506587,10.0,3.5,False
372,16,WAYPOINT_TURN,54.1734634253,12.3151488617,10.0,3.5,False
373,16,WAYPOINT_SPRAY,54.1734686245,12.3153819548,10.0,3.5,False
374,16,WAYPOINT_TURN,54.1734565276,12.3153837731,10.0,3.5,False
375,16,WAYPOINT_SPRAY,54.1734515007,12.3151584069,10.0,3.5,False
376,16,WAYPOINT_TURN,54.1734396502,12.315171276,10.0,3.5,False
377,16,WAYPOINT_SPRAY,54.1734444306,12.3153855915,10.0,3.5,False
378,16,WAYPOINT_TURN,54.1734323336,12.3153874098,10.0,3.5,False
379,16,WAYPOINT_SPRAY,54.1734277997,12.3151841451,10.0,3.5,False
380,16,WAYPOINT_TURN,54.1734164104,12.3152176891,10.0,3.5,False
381,16,WAYPOINT_SPRAY,54.1734199366,12.3153757742,10.0,3.5,False
382,16,WAYPOINT_TURN,54.1734069526,12.3153378237,10.0,3.5,False
383,16,WAYPOINT_SPRAY,54.1734062539,12.3153065004,10.0,3.5,False
384,16,WAYPOINT_TRANSIT,54.1730964198,12.3150679227,10.0,3.5,False
385,16,WAYPOINT_SPRAY,54.1730970335,12.3150954316,10.0,3.5,False
386,16,WAYPOINT_TURN,54.1730858244,12.3151370545,10.0,3.5,False
387,16,WAYPOINT_SPRAY,54.1730836755,12.3150407187,10.0,3.5,False
388,16,WAYPOINT_TURN,54.1730709311,12.3150135146,10.0,3.5,False
389,16,WAYPOINT_SPRAY,54.1730746154,12.3151786775,10.0,3.5,False
390,16,WAYPOINT_TURN,54.1730629548,12.315200059,10.0,3.5,False
391,16,WAYPOINT_SPRAY,54.1730581867,12.3149863105,10.0,3.5,False
392,16,WAYPOINT_TURN,54.1730455716,12.3149649057,10.0,3.5,False
393,16,WAYPOINT_SPRAY,54.1730509382,12.3152054822,10.0,3.5,False
394,16,WAYPOINT_TURN,54.1730389217,12.3152109053,10.0,3.5,False
395,16,WAYPOINT_SPRAY,54.1730332527,12.3149567752,10.0,3.5,False
396,16,WAYPOINT_TURN,54.1730209338,12.3149486447,10.0,3.5,False
397,16,WAYPOINT_SPRAY,54.1730269051,12.3152163285,10.0,3.5,False
398,16,WAYPOINT_TURN,54.1730148885,12.3152217516,10.0,3.5,False
399,16,WAYPOINT_SPRAY,54.1730086149,12.3149405143,10.0,3.5,False
400,16,WAYPOINT_TURN,54.172996296,12.3149323839,10.0,3.5,False
401,16,WAYPOINT_SPRAY,54.173002872,12.3152271748,10.0,3.5,False
402,16,WAYPOINT_TURN,54.1729908554,12.3152325979,10.0,3.5,False
403,16,WAYPOINT_SPRAY,54.1729839771,12.3149242534,10.0,3.5,False
404,16,WAYPOINT_TURN,54.1729716685,12.314916583,10.0,3.5,False
405,16,WAYPOINT_SPRAY,54.1729788389,12.3152380211,10.0,3.5,False
406,16,WAYPOINT_TURN,54.1729668223,12.3152434442,10.0,3.5,False
407,16,WAYPOINT_SPRAY,54.17295971,12.3149246097,10.0,3.5,False
408,16,WAYPOINT_TURN,54.1729477515,12.3149326365,10.0,3.5,False
409,16,WAYPOINT_SPRAY,54.1729548057,12.3152488673,10.0,3.5,False
410,16,WAYPOINT_TURN,54.1729426579,12.3152484074,10.0,3.5,False
411,16,WAYPOINT_SPRAY,54.1729357931,12.3149406633,10.0,3.5,False
412,16,WAYPOINT_TURN,54.1729238346,12.31494869,10.0,3.5,False
413,16,WAYPOINT_SPRAY,54.1729304867,12.3152468974,10.0,3.5,False
414,16,WAYPOINT_TURN,54.1729183155,12.3152453874,10.0,3.5,False
415,16,WAYPOINT_SPRAY,54.1729118761,12.3149567168,10.0,3.5,False
416,16,WAYPOINT_TURN,54.1728999177,12.3149647436,10.0,3.5,False
417,16,WAYPOINT_SPRAY,54.1729061443,12.3152438774,10.0,3.5,False
418,16,WAYPOINT_TURN,54.1728937849,12.315233928,10.0,3.5,False
419,16,WAYPOINT_SPRAY,54.1728881237,12.3149801426,10.0,3.5,False
420,16,WAYPOINT_TURN,54.1728764301,12.3150000453,10.0,3.5,False
421,16,WAYPOINT_SPRAY,54.1728813396,12.3152201307,10.0,3.5,False
422,16,WAYPOINT_TURN,54.1728688943,12.3152063334,10.0,3.5,False
423,16,WAYPOINT_SPRAY,54.1728647366,12.3150199479,10.0,3.5,False
424,16,WAYPOINT_TURN,54.172853043,12.3150398505,10.0,3.5,False
425,16,WAYPOINT_SPRAY,54.1728561411,12.315178735,10.0,3.5,False
426,16,WAYPOINT_TURN,54.1728427273,12.3151215167,10.0,3.5,False
427,16,WAYPOINT_SPRAY,54.1728415757,12.3150698932,10.0,3.5,False
428,16,WAYPOINT_TRANSIT,54.1722746497,12.312970894,10.0,3.5,False
429,16,WAYPOINT_SPRAY,54.1722728045,12.3128882451,10.0,3.5,False
430,16,WAYPOINT_TURN,54.17228474,12.3128791957,10.0,3.5,False
431,16,WAYPOINT_SPRAY,54.1722870623,12.3129832182,10.0,3.5,False
432,16,WAYPOINT_TURN,54.172299475,12.3129955424,10.0,3.5,False
433,16,WAYPOINT_SPRAY,54.1722966755,12.3128701461,10.0,3.5,False
434,16,WAYPOINT_TURN,54.172308611,12.3128610966,10.0,3.5,False
435,16,WAYPOINT_SPRAY,54.1723116791,12.3129985236,10.0,3.5,False
436,16,WAYPOINT_TURN,54.1723237699,12.3129964301,10.0,3.5,False
437,16,WAYPOINT_SPRAY,54.1723203984,12.3128454125,10.0,3.5,False
438,16,WAYPOINT_TURN,54.1723319569,12.3128194769,10.0,3.5,False
439,16,WAYPOINT_SPRAY,54.1723358607,12.3129943365,10.0,3.5,False
440,16,WAYPOINT_TURN,54.1723479515,12.3129922429,10.0,3.5,False
441,16,WAYPOINT_SPRAY,54.1723435154,12.3127935412,10.0,3.5,False
442,16,WAYPOINT_TURN,54.1723552032,12.3127733999,10.0,3.5,False
443,16,WAYPOINT_SPRAY,54.1723600423,12.3129901494,10.0,3.5,False
444,16,WAYPOINT_TURN,54.1723721331,12.3129880558,10.0,3.5,False
445,16,WAYPOINT_SPRAY,54.1723671269,12.3127638229,10.0,3.5,False
446,16,WAYPOINT_TURN,54.1723790507,12.3127542458,10.0,3.5,False
447,16,WAYPOINT_SPRAY,54.1723842239,12.3129859622,10.0,3.5,False
448,16,WAYPOINT_TURN,54.1723963147,12.3129838687,10.0,3.5,False
449,16,WAYPOINT_SPRAY,54.1723910156,12.3127465135,10.0,3.5,False
450,16,WAYPOINT_TURN,54.1724031044,12.3127443315,10.0,3.5,False
451,16,WAYPOINT_SPRAY,54.1724084055,12.3129817751,10.0,3.5,False
452,16,WAYPOINT_TURN,54.1724204963,12.3129796815,10.0,3.5,False
453,16,WAYPOINT_SPRAY,54.1724151932,12.3127421495,10.0,3.5,False
454,16,WAYPOINT_TURN,54.172427282,12.3127399675,10.0,3.5,False
455,16,WAYPOINT_SPRAY,54.1724325299,12.3129750241,10.0,3.5,False
456,16,WAYPOINT_TURN,54.1724443491,12.3129607651,10.0,3.5,False
457,16,WAYPOINT_SPRAY,54.1724393708,12.3127377855,10.0,3.5,False
458,16,WAYPOINT_TURN,54.172451795,12.3127506242,10.0,3.5,False
459,16,WAYPOINT_SPRAY,54.1724561683,12.312946506,10.0,3.5,False
460,16,WAYPOINT_TURN,54.1724677302,12.312920722,10.0,3.5,False
461,16,WAYPOINT_SPRAY,54.1724648125,12.3127900386,10.0,3.5,False
462,16,WAYPOINT_TRANSIT,54.1722409978,12.3122643233,10.0,3.5,False
463,16,WAYPOINT_SPRAY,54.1722416095,12.3122917179,10.0,3.5,False
464,16,WAYPOINT_TURN,54.1722572149,12.3124470181,10.0,3.5,False
465,16,WAYPOINT_SPRAY,54.1722521951,12.31222222,10.0,3.5,False
466,16,WAYPOINT_TURN,54.1722640438,12.3122092882,10.0,3.5,False
467,16,WAYPOINT_SPRAY,54.1722697604,12.3124652914,10.0,3.5,False
468,16,WAYPOINT_TURN,54.172282144,12.3124763101,10.0,3.5,False
469,16,WAYPOINT_SPRAY,54.1722759271,12.3121979009,10.0,3.5,False
470,16,WAYPOINT_TURN,54.1722878103,12.3121865135,10.0,3.5,False
471,16,WAYPOINT_SPRAY,54.1722945276,12.3124873288,10.0,3.5,False
472,16,WAYPOINT_TURN,54.1723069112,12.3124983474,10.0,3.5,False
473,16,WAYPOINT_SPRAY,54.1722996936,12.3121751261,10.0,3.5,False
474,16,WAYPOINT_TURN,54.1723115768,12.3121637387,10.0,3.5,False
475,16,WAYPOINT_SPRAY,54.1723190665,12.3124991446,10.0,3.5,False
476,16,WAYPOINT_TURN,54.1723311605,12.3124971922,10.0,3.5,False
477,16,WAYPOINT_SPRAY,54.1723237229,12.3121641222,10.0,3.5,False
478,16,WAYPOINT_TURN,54.172335889,12.3121654018,10.0,3.5,False
479,16,WAYPOINT_SPRAY,54.1723432544,12.3124952398,10.0,3.5,False
480,16,WAYPOINT_TURN,54.1723553483,12.3124932874,10.0,3.5,False
481,16,WAYPOINT_SPRAY,54.1723480551,12.3121666813,10.0,3.5,False
482,16,WAYPOINT_TURN,54.1723602213,12.3121679609,10.0,3.5,False
483,16,WAYPOINT_SPRAY,54.1723674423,12.312491335,10.0,3.5,False
484,16,WAYPOINT_TURN,54.1723795362,12.3124893825,10.0,3.5,False
485,16,WAYPOINT_SPRAY,54.1723723874,12.3121692404,10.0,3.5,False
486,16,WAYPOINT_TURN,54.1723845535,12.31217052,10.0,3.5,False
487,16,WAYPOINT_SPRAY,54.1723916302,12.3124874301,10.0,3.5,False
488,16,WAYPOINT_TURN,54.1724037241,12.3124854777,10.0,3.5,False
489,16,WAYPOINT_SPRAY,54.1723967196,12.3121717995,10.0,3.5,False
490,16,WAYPOINT_TURN,54.1724088857,12.3121730791,10.0,3.5,False
491,16,WAYPOINT_SPRAY,54.172415675,12.312477117,10.0,3.5,False
492,16,WAYPOINT_TURN,54.1724275291,12.3124644258,10.0,3.5,False
493,16,WAYPOINT_SPRAY,54.1724210518,12.3121743587,10.0,3.5,False
494,16,WAYPOINT_TURN,54.1724332179,12.3121756382,10.0,3.5,False
495,16,WAYPOINT_SPRAY,54.1724393833,12.3124517346,10.0,3.5,False
496,16,WAYPOINT_TURN,54.1724512374,12.3124390435,10.0,3.5,False
497,16,WAYPOINT_SPRAY,54.1724453841,12.3121769178,10.0,3.5,False
498,16,WAYPOINT_TURN,54.1724574276,12.3121727078,10.0,3.5,False
499,16,WAYPOINT_SPRAY,54.1724630916,12.3124263523,10.0,3.5,False
500,16,WAYPOINT_TURN,54.1724749457,12.3124136611,10.0,3.5,False
501,16,WAYPOINT_SPRAY,54.1724694184,12.312166137,10.0,3.5,False
502,16,WAYPOINT_TURN,54.1724814092,12.3121595663,10.0,3.5,False
503,16,WAYPOINT_SPRAY,54.1724867999,12.3124009699,10.0,3.5,False
504,16,WAYPOINT_TURN,54.172498654,12.3123882787,10.0,3.5,False
505,16,WAYPOINT_SPRAY,54.1724934,12.3121529956,10.0,3.5,False
506,16,WAYPOINT_TURN,54.1725053908,12.3121464249,10.0,3.5,False
507,16,WAYPOINT_SPRAY,54.1725106981,12.3123840925,10.0,3.5,False
508,16,WAYPOINT_TURN,54.1725227891,12.3123820083,10.0,3.5,False
509,16,WAYPOINT_SPRAY,54.1725175683,12.3121482124,10.0,3.5,False
510,16,WAYPOINT_TURN,54.1725298096,12.3121528626,10.0,3.5,False
511,16,WAYPOINT_SPRAY,54.1725348801,12.3123799241,10.0,3.5,False
512,16,WAYPOINT_TURN,54.1725469711,12.3123778399,10.0,3.5,False
513,16,WAYPOINT_SPRAY,54.172542051,12.3121575128,10.0,3.5,False
514,16,WAYPOINT_TURN,54.1725542924,12.312162163,10.0,3.5,False
515,16,WAYPOINT_SPRAY,54.1725590621,12.3123757558,10.0,3.5,False
516,16,WAYPOINT_TURN,54.1725711531,12.3123736716,10.0,3.5,False
517,16,WAYPOINT_SPRAY,54.1725663469,12.3121584435,10.0,3.5,False
518,16,WAYPOINT_TURN,54.1725783975,12.3121545493,10.0,3.5,False
519,16,WAYPOINT_SPRAY,54.1725832441,12.3123715874,10.0,3.5,False
520,16,WAYPOINT_TURN,54.1725953351,12.3123695033,10.0,3.5,False
521,16,WAYPOINT_SPRAY,54.172590448,12.312150655,10.0,3.5,False
522,16,WAYPOINT_TURN,54.1726024986,12.3121467608,10.0,3.5,False
523,16,WAYPOINT_SPRAY,54.1726074261,12.3123674191,10.0,3.5,False
524,16,WAYPOINT_TURN,54.1726195171,12.3123653349,10.0,3.5,False
525,16,WAYPOINT_SPRAY,54.1726145492,12.3121428665,10.0,3.5,False
526,16,WAYPOINT_TURN,54.1726265998,12.3121389723,10.0,3.5,False
527,16,WAYPOINT_SPRAY,54.1726316081,12.3123632507,10.0,3.5,False
528,16,WAYPOINT_TURN,54.1726436991,12.3123611665,10.0,3.5,False
529,16,WAYPOINT_SPRAY,54.1726386503,12.312135078,10.0,3.5,False
530,16,WAYPOINT_TURN,54.1726506223,12.3121276623,10.0,3.5,False
531,16,WAYPOINT_SPRAY,54.1726557687,12.3123581233,10.0,3.5,False
532,16,WAYPOINT_TURN,54.1726677437,12.3123508443,10.0,3.5,False
533,16,WAYPOINT_SPRAY,54.1726625201,12.3121169292,10.0,3.5,False
534,16,WAYPOINT_TURN,54.172674418,12.3121061961,10.0,3.5,False
535,16,WAYPOINT_SPRAY,54.1726797186,12.3123435653,10.0,3.5,False
536,16,WAYPOINT_TURN,54.1726916936,12.3123362863,10.0,3.5,False
537,16,WAYPOINT_SPRAY,54.1726863158,12.312095463,10.0,3.5,False
538,16,WAYPOINT_TURN,54.1726986277,12.3121032713,10.0,3.5,False
539,16,WAYPOINT_SPRAY,54.1727036686,12.3123290073,10.0,3.5,False
540,16,WAYPOINT_TURN,54.1727156436,12.3123217283,10.0,3.5,False
541,16,WAYPOINT_SPRAY,54.1727109625,12.312112102,10.0,3.5,False
542,16,WAYPOINT_TURN,54.1727232972,12.3121209327,10.0,3.5,False
543,16,WAYPOINT_SPRAY,54.1727276186,12.3123144493,10.0,3.5,False
544,16,WAYPOINT_TURN,54.1727394168,12.3122992511,10.0,3.5,False
545,16,WAYPOINT_SPRAY,54.1727358697,12.3121404087,10.0,3.5,False
546,16,WAYPOINT_TURN,54.1727502478,12.3122407415,10.0,3.5,False
547,16,WAYPOINT_SPRAY,54.17275068,12.3122600986,10.0,3.5,False
548,16,WAYPOINT_TRANSIT,54.1740708544,12.3138275883,10.0,3.5,False
549,16,WAYPOINT_SPRAY,54.1740723609,12.3138950926,10.0,3.5,False
550,16,WAYPOINT_TURN,54.174085245,12.3139285479,10.0,3.5,False
551,16,WAYPOINT_SPRAY,54.1740789783,12.3136477539,10.0,3.5,False
552,16,WAYPOINT_TURN,54.1740901351,12.3136038111,10.0,3.5,False
553,16,WAYPOINT_SPRAY,54.1740981291,12.3139620032,10.0,3.5,False
554,16,WAYPOINT_TURN,54.1741110133,12.3139954585,10.0,3.5,False
555,16,WAYPOINT_SPRAY,54.1741018536,12.3135850348,10.0,3.5,False
556,16,WAYPOINT_TURN,54.1741136515,12.3135698201,10.0,3.5,False
557,16,WAYPOINT_SPRAY,54.1741238974,12.3140289138,10.0,3.5,False
558,16,WAYPOINT_TURN,54.1741367815,12.3140623692,10.0,3.5,False
559,16,WAYPOINT_SPRAY,54.1741254495,12.3135546053,10.0,3.5,False
560,16,WAYPOINT_TURN,54.1741372474,12.3135393905,10.0,3.5,False
561,16,WAYPOINT_SPRAY,54.1741496656,12.3140958246,10.0,3.5,False
562,16,WAYPOINT_TURN,54.1741624513,12.3141248721,10.0,3.5,False
563,16,WAYPOINT_SPRAY,54.1741492529,12.3135334761,10.0,3.5,False
564,16,WAYPOINT_TURN,54.1741613729,12.3135326901,10.0,3.5,False
565,16,WAYPOINT_SPRAY,54.1741747954,12.3141341291,10.0,3.5,False
566,16,WAYPOINT_TURN,54.1741871395,12.3141433862,10.0,3.5,False
567,16,WAYPOINT_SPRAY,54.174173518,12.3135330293,10.0,3.5,False
568,16,WAYPOINT_TURN,54.174185825,12.3135406188,10.0,3.5,False
569,16,WAYPOINT_SPRAY,54.1741994836,12.3141526432,10.0,3.5,False
570,16,WAYPOINT_TURN,54.1742118277,12.3141619002,10.0,3.5,False
571,16,WAYPOINT_SPRAY,54.1741981319,12.3135482083,10.0,3.5,False
572,16,WAYPOINT_TURN,54.1742104388,12.3135557979,10.0,3.5,False
573,16,WAYPOINT_SPRAY,54.1742243803,12.3141805009,10.0,3.5,False
574,16,WAYPOINT_TURN,54.1742372139,12.314211695,10.0,3.5,False
575,16,WAYPOINT_SPRAY,54.1742227457,12.3135633874,10.0,3.5,False
576,16,WAYPOINT_TURN,54.1742350527,12.3135709769,10.0,3.5,False
577,16,WAYPOINT_SPRAY,54.1742500475,12.314242889,10.0,3.5,False
578,16,WAYPOINT_TURN,54.1742628811,12.3142740831,10.0,3.5,False
579,16,WAYPOINT_SPRAY,54.1742473596,12.3135785665,10.0,3.5,False
580,16,WAYPOINT_TURN,54.1742596665,12.313586156,10.0,3.5,False
581,16,WAYPOINT_SPRAY,54.1742757146,12.3143052772,10.0,3.5,False
582,16,WAYPOINT_TURN,54.1742883276,12.3143265837,10.0,3.5,False
583,16,WAYPOINT_SPRAY,54.1742719734,12.3135937455,10.0,3.5,False
584,16,WAYPOINT_TURN,54.1742842804,12.3136013351,10.0,3.5,False
585,16,WAYPOINT_SPRAY,54.1743007957,12.3143413981,10.0,3.5,False
586,16,WAYPOINT_TURN,54.1743132637,12.3143562124,10.0,3.5,False
587,16,WAYPOINT_SPRAY,54.1742966746,12.3136128362,10.0,3.5,False
588,16,WAYPOINT_TURN,54.1743092256,12.3136313624,10.0,3.5,False
589,16,WAYPOINT_SPRAY,54.1743255863,12.314364505,10.0,3.5,False
590,16,WAYPOINT_TURN,54.1743376576,12.3143615379,10.0,3.5,False
591,16,WAYPOINT_SPRAY,54.1743217766,12.3136498887,10.0,3.5,False
592,16,WAYPOINT_TURN,54.1743343276,12.313668415,10.0,3.5,False
593,16,WAYPOINT_SPRAY,54.1743497289,12.3143585707,10.0,3.5,False
594,16,WAYPOINT_TURN,54.1743618003,12.3143556035,10.0,3.5,False
595,16,WAYPOINT_SPRAY,54.1743468786,12.3136869413,10.0,3.5,False
596,16,WAYPOINT_TURN,54.1743594297,12.3137054676,10.0,3.5,False
597,16,WAYPOINT_SPRAY,54.1743738716,12.3143526364,10.0,3.5,False
598,16,WAYPOINT_TURN,54.1743859429,12.3143496692,10.0,3.5,False
599,16,WAYPOINT_SPRAY,54.1743722066,12.3137341156,10.0,3.5,False
600,16,WAYPOINT_TURN,54.1743855636,12.3137887578,10.0,3.5,False
601,16,WAYPOINT_SPRAY,54.1743980142,12.314346702,10.0,3.5,False
602,16,WAYPOINT_TURN,54.1744100856,12.3143437348,10.0,3.5,False
603,16,WAYPOINT_SPRAY,54.1743989206,12.3138434002,10.0,3.5,False
604,16,WAYPOINT_TURN,54.1744118446,12.3138786423,10.0,3.5,False
605,16,WAYPOINT_SPRAY,54.1744221569,12.3143407677,10.0,3.5,False
606,16,WAYPOINT_TURN,54.1744342282,12.3143378005,10.0,3.5,False
607,16,WAYPOINT_SPRAY,54.1744244445,12.3138993593,10.0,3.5,False
608,16,WAYPOINT_TURN,54.1744370443,12.3139200763,10.0,3.5,False
609,16,WAYPOINT_SPRAY,54.1744462995,12.3143348333,10.0,3.5,False
610,16,WAYPOINT_TURN,54.1744578627,12.3143090922,10.0,3.5,False
611,16,WAYPOINT_SPRAY,54.1744541745,12.3141438034,10.0,3.5,False
612,16,WAYPOINT_TURN,54.1744683525,12.3142352482,10.0,3.5,False
613,16,WAYPOINT_SPRAY,54.1744692392,12.3142749845,10.0,3.5,False
614,16,WAYPOINT_TRANSIT,54.1762495253,12.3176883949,10.0,3.5,False
615,16,WAYPOINT_SPRAY,54.1762509265,12.3177512747,10.0,3.5,False
616,16,WAYPOINT_TURN,54.1762637792,12.3177833672,10.0,3.5,False
617,16,WAYPOINT_SPRAY,54.1762608775,12.317653157,10.0,3.5,False
618,16,WAYPOINT_TURN,54.1762724796,12.317629129,10.0,3.5,False
619,16,WAYPOINT_SPRAY,54.1762766318,12.3178154597,10.0,3.5,False
620,16,WAYPOINT_TURN,54.1762894845,12.3178475523,10.0,3.5,False
621,16,WAYPOINT_SPRAY,54.176284202,12.3176105052,10.0,3.5,False
622,16,WAYPOINT_TURN,54.1762961627,12.3176025686,10.0,3.5,False
623,16,WAYPOINT_SPRAY,54.1763023371,12.3178796449,10.0,3.5,False
624,16,WAYPOINT_TURN,54.1763151897,12.3179117375,10.0,3.5,False
625,16,WAYPOINT_SPRAY,54.1763081233,12.317594632,10.0,3.5,False
626,16,WAYPOINT_TURN,54.176320084,12.3175866955,10.0,3.5,False
627,16,WAYPOINT_SPRAY,54.1763280424,12.3179438301,10.0,3.5,False
628,16,WAYPOINT_TURN,54.176340895,12.3179759227,10.0,3.5,False
629,16,WAYPOINT_SPRAY,54.1763320446,12.3175787589,10.0,3.5,False
630,16,WAYPOINT_TURN,54.1763438124,12.3175621688,10.0,3.5,False
631,16,WAYPOINT_SPRAY,54.1763534671,12.3179954256,10.0,3.5,False
632,16,WAYPOINT_TURN,54.1763657734,12.3180030036,10.0,3.5,False
633,16,WAYPOINT_SPRAY,54.1763547208,12.3175070139,10.0,3.5,False
634,16,WAYPOINT_TURN,54.1763459526,12.317113605,10.0,3.5,False
635,16,WAYPOINT_SPRAY,54.1763452254,12.3170809818,10.0,3.5,False
636,16,WAYPOINT_TURN,54.1763560764,12.3170232653,10.0,3.5,False
637,16,WAYPOINT_SPRAY,54.1763586654,12.3171394176,10.0,3.5,False
638,16,WAYPOINT_TURN,54.1763662134,12.3174780768,10.0,3.5,False
639,16,WAYPOINT_SPRAY,54.1763780798,12.3180105815,10.0,3.5,False
640,16,WAYPOINT_TURN,54.1763902251,12.3180109296,10.0,3.5,False
641,16,WAYPOINT_SPRAY,54.1763777512,12.3174511693,10.0,3.5,False
642,16,WAYPOINT_TURN,54.1763713783,12.3171652302,10.0,3.5,False
643,16,WAYPOINT_SPRAY,54.1763669274,12.3169655488,10.0,3.5,False
644,16,WAYPOINT_TURN,54.176378254,12.3169291702,10.0,3.5,False
645,16,WAYPOINT_SPRAY,54.1763840911,12.3171910429,10.0,3.5,False
646,16,WAYPOINT_TURN,54.1763892891,12.3174242618,10.0,3.5,False
647,16,WAYPOINT_SPRAY,54.1764023135,12.3180087254,10.0,3.5,False
648,16,WAYPOINT_TURN,54.1764144019,12.3180065213,10.0,3.5,False
649,16,WAYPOINT_SPRAY,54.1764008269,12.3173973542,10.0,3.5,False
650,16,WAYPOINT_TURN,54.176396804,12.3172168555,10.0,3.5,False
651,16,WAYPOINT_SPRAY,54.1763902431,12.316922511,10.0,3.5,False
652,16,WAYPOINT_TURN,54.1764022322,12.3169158519,10.0,3.5,False
653,16,WAYPOINT_SPRAY,54.1764095168,12.3172426682,10.0,3.5,False
654,16,WAYPOINT_TURN,54.1764123647,12.3173704466,10.0,3.5,False
655,16,WAYPOINT_SPRAY,54.1764264903,12.3180043171,10.0,3.5,False
656,16,WAYPOINT_TURN,54.1764385787,12.318002113,10.0,3.5,False
657,16,WAYPOINT_SPRAY,54.1764142213,12.3169091928,10.0,3.5,False
658,16,WAYPOINT_TURN,54.1764262104,12.3169025336,10.0,3.5,False
659,16,WAYPOINT_SPRAY,54.1764506671,12.3179999088,10.0,3.5,False
660,16,WAYPOINT_TURN,54.1764627555,12.3179977047,10.0,3.5,False
661,16,WAYPOINT_SPRAY,54.1764381994,12.3168958745,10.0,3.5,False
662,16,WAYPOINT_TURN,54.1764501885,12.3168892153,10.0,3.5,False
663,16,WAYPOINT_SPRAY,54.1764748439,12.3179955005,10.0,3.5,False
664,16,WAYPOINT_TURN,54.1764869589,12.3179944936,10.0,3.5,False
665,16,WAYPOINT_SPRAY,54.1764622545,12.3168860047,10.0,3.5,False
666,16,WAYPOINT_TURN,54.1764743566,12.3168844173,10.0,3.5,False
667,16,WAYPOINT_SPRAY,54.1764993597,12.3180063069,10.0,3.5,False
668,16,WAYPOINT_TURN,54.1765117604,12.3180181201,10.0,3.5,False
669,16,WAYPOINT_SPRAY,54.1764864587,12.3168828299,10.0,3.5,False
670,16,WAYPOINT_TURN,54.1764985609,12.3168812425,10.0,3.5,False
671,16,WAYPOINT_SPRAY,54.1765243235,12.3180372217,10.0,3.5,False
672,16,WAYPOINT_TURN,54.176537155,12.3180683673,10.0,3.5,False
673,16,WAYPOINT_SPRAY,54.176510663,12.3168796551,10.0,3.5,False
674,16,WAYPOINT_TURN,54.1765227651,12.3168780677,10.0,3.5,False
675,16,WAYPOINT_SPRAY,54.1765499865,12.3180995128,10.0,3.5,False
676,16,WAYPOINT_TURN,54.1765624497,12.3181141288,10.0,3.5,False
677,16,WAYPOINT_SPRAY,54.1765348673,12.3168764803,10.0,3.5,False
678,16,WAYPOINT_TURN,54.1765474161,12.3168949317,10.0,3.5,False
